locus1	NC_007605.genome	1947	2061	3	67.51	0.522821	-1.74	"BNRF1"
window333	locus84	NC_007605.genome	67046	67166	+	3	120	79.17	-34.21	-30.13	-28.60	-1.53	1.34	-1.20	0.88	0.85	0.867179
window334	locus84	NC_007605.genome	67086	67206	+	3	120	77.78	-40.59	-29.95	-28.63	-1.32	1.28	-1.79	0.74	1.17	0.926131
locus85	NC_007605.genome	67246	67366	3	71.11	0.938938	-1.65	"BaRF1"
window335	locus85	NC_007605.genome	67246	67366	+	3	120	71.11	-46.93	-28.84	-30.63	1.80	1.29	-1.65	0.61	1.27	0.938938
locus86	NC_007605.genome	67824	67984	3	65.83	0.995135	-2.27	"BMRF1"
window336	locus86	NC_007605.genome	67824	67944	+	3	120	65.83	-49.20	-24.96	-27.10	2.14	1.41	-2.27	0.51	2.54	0.995135
window337	locus86	NC_007605.genome	67864	67984	+	3	120	65.83	-42.83	-21.29	-22.53	1.24	1.43	-1.71	0.50	0.36	0.702701
locus87	NC_007605.genome	68687	68786	2	86.87	0.523182	-1.53	"BMRF2"
window338	locus87	NC_007605.genome	68687	68786	+	2	99	86.87	-38.10	-30.75	-33.25	2.50	1.00	-1.53	0.81	-0.02	0.523182
locus88	NC_007605.genome	71500	71802	2	79.17	0.957950	-1.93	"BSLF2/BMLF1"
window339	locus88	NC_007605.genome	71500	71620	+	2	120	75.00	-44.05	-37.40	-37.15	-0.25	1.29	-0.92	0.85	-0.05	0.507079
window340	locus88	NC_007605.genome	71540	71660	+	2	120	79.17	-45.55	-36.40	-36.90	0.50	1.13	-1.93	0.80	1.04	0.905854
window341	locus88	NC_007605.genome	71660	71762	+	2	120	68.33	-49.75	-36.40	-39.65	3.25	1.13	-1.68	0.73	1.48	0.957950
window342	locus88	NC_007605.genome	71690	71802	+	2	120	71.67	-44.17	-33.55	-34.55	1.00	1.14	-1.66	0.76	1.25	0.936619
locus89	NC_007605.genome	72957	73077	3	61.67	0.642270	-1.61	-
window343	locus89	NC_007605.genome	72957	73077	-	3	120	61.67	-50.71	-24.05	-27.40	3.35	1.29	-1.61	0.47	0.23	0.642270
locus90	NC_007605.genome	73316	73420	3	52.62	0.886642	-1.68	-
window344	locus90	NC_007605.genome	73316	73420	+	3	120	52.62	-47.90	-20.56	-22.10	1.54	1.25	-1.68	0.43	0.94	0.886642
locus91	NC_007605.genome	74457	74577	3	67.22	0.997397	-3.21	-
window345	locus91	NC_007605.genome	74457	74577	+	3	120	67.22	-47.97	-20.65	-19.67	-0.98	1.40	-2.36	0.43	0.54	0.773879
window346	locus91	NC_007605.genome	74457	74577	-	3	120	67.22	-45.56	-20.22	-17.90	-2.32	1.33	-3.21	0.44	2.85	0.997397
locus92	NC_007605.genome	75926	76086	3	71.11	0.799089	-1.44	"BLLF3"
window347	locus92	NC_007605.genome	75926	76046	-	3	120	71.11	-43.07	-27.77	-25.68	-2.09	1.41	-1.37	0.64	0.61	0.799089
window348	locus92	NC_007605.genome	75966	76086	-	3	120	66.94	-47.70	-25.72	-24.41	-1.31	1.39	-1.44	0.54	0.03	0.546622
locus93	NC_007605.genome	76791	76896	3	60.58	0.851186	-1.65	"BLRF2"
window349	locus93	NC_007605.genome	76791	76896	-	3	120	60.58	-44.20	-21.47	-22.60	1.14	1.53	-1.65	0.49	0.79	0.851186
locus94	NC_007605.genome	77281	77401	2	77.50	0.743745	-1.59	"BLLF2"
window350	locus94	NC_007605.genome	77281	77401	+	2	120	77.50	-46.85	-36.95	-39.45	2.50	1.18	-1.59	0.79	0.46	0.743745
locus95	NC_007605.genome	77561	77761	2	79.17	0.989138	-2.63	"BLLF2"
window351	locus95	NC_007605.genome	77561	77681	-	2	120	76.67	-42.25	-28.65	-29.15	0.50	1.15	-2.63	0.68	2.15	0.989138
window352	locus95	NC_007605.genome	77601	77721	+	2	120	77.50	-51.30	-42.55	-40.55	-2.00	1.32	-1.62	0.83	0.73	0.834086
window353	locus95	NC_007605.genome	77601	77721	-	2	120	77.50	-35.25	-26.60	-29.35	2.75	1.12	-2.29	0.75	1.79	0.977496
window354	locus95	NC_007605.genome	77641	77761	-	2	120	79.17	-27.65	-18.70	-20.70	2.00	1.17	-1.76	0.68	0.34	0.695689
locus96	NC_007605.genome	80169	80402	2	72.50	0.999638	-3.75	-
window355	locus96	NC_007605.genome	80169	80283	-	2	120	51.67	-41.85	-26.84	-25.84	-1.00	1.37	-1.09	0.64	0.65	0.812794
window356	locus96	NC_007605.genome	80249	80362	+	2	120	65.00	-37.15	-25.85	-28.85	3.00	1.18	-2.37	0.70	3.43	0.999195
window357	locus96	NC_007605.genome	80249	80362	-	2	120	65.00	-35.35	-22.35	-24.60	2.25	1.22	-1.58	0.63	0.05	0.561154
window358	locus96	NC_007605.genome	80283	80402	+	2	120	72.50	-44.05	-30.45	-33.70	3.25	1.11	-3.75	0.69	3.82	0.999638
window359	locus96	NC_007605.genome	80283	80402	-	2	120	72.50	-42.95	-28.20	-30.95	2.75	1.20	-2.92	0.66	2.95	0.997891
locus97	NC_007605.genome	83074	83188	2	61.67	0.998371	-1.98	-
window360	locus97	NC_007605.genome	83074	83188	-	2	120	61.67	-42.62	-31.40	-30.40	-1.00	1.26	-1.98	0.74	3.08	0.998371
locus98	NC_007605.genome	84284	84404	2	50.00	0.988377	-1.39	-
window361	locus98	NC_007605.genome	84284	84404	-	2	120	50.00	-34.90	-23.56	-21.56	-2.00	1.47	-1.39	0.68	2.12	0.988377
locus99	NC_007605.genome	85576	85689	2	55.83	0.999875	-3.02	-
window362	locus99	NC_007605.genome	85576	85689	+	2	120	55.83	-41.40	-24.17	-25.17	1.00	1.28	-1.62	0.58	0.32	0.688758
window363	locus99	NC_007605.genome	85576	85689	-	2	120	55.83	-53.90	-33.56	-32.31	-1.25	1.33	-3.02	0.62	4.34	0.999875
locus100	NC_007605.genome	87534	87649	2	50.00	0.840652	-1.79	-
window364	locus100	NC_007605.genome	87534	87649	-	2	120	50.00	-50.25	-26.10	-27.10	1.00	1.33	-1.79	0.52	0.75	0.840652
locus101	NC_007605.genome	89640	89754	2	79.82	0.608860	-1.34	"BZLF2"
window365	locus101	NC_007605.genome	89640	89754	+	2	114	79.82	-47.30	-40.80	-41.05	0.25	1.21	-1.34	0.86	0.15	0.608860
locus102	NC_007605.genome	90549	90669	2	78.33	0.760651	-1.76	"BZLF1"
window366	locus102	NC_007605.genome	90549	90669	+	2	120	78.33	-39.30	-31.10	-30.35	-0.75	1.21	-1.49	0.79	0.18	0.621972
window367	locus102	NC_007605.genome	90549	90669	-	2	120	78.33	-30.70	-22.05	-22.80	0.75	1.14	-1.76	0.72	0.50	0.760651
locus103	NC_007605.genome	91249	91344	2	76.04	0.986866	-2.40	-
window368	locus103	NC_007605.genome	91249	91344	+	2	96	76.04	-40.25	-29.20	-30.95	1.75	1.13	-2.40	0.73	2.06	0.986866
locus104	NC_007605.genome	91591	91751	2	83.33	0.973235	-2.13	-
window369	locus104	NC_007605.genome	91591	91711	+	2	120	83.33	-48.40	-40.87	-42.12	1.25	1.13	-2.01	0.84	1.18	0.927479
window370	locus104	NC_007605.genome	91591	91711	-	2	120	83.33	-39.85	-33.07	-33.57	0.50	1.18	-1.43	0.83	-0.05	0.506462
window371	locus104	NC_007605.genome	91631	91751	+	2	120	77.50	-47.00	-38.50	-38.50	0.00	1.12	-2.13	0.82	1.71	0.973235
locus105	NC_007605.genome	92211	92331	3	75.83	0.826350	-1.54	-
window372	locus105	NC_007605.genome	92211	92331	+	3	120	75.83	-33.53	-23.26	-23.17	-0.10	1.28	-1.54	0.69	0.70	0.826350
locus106	NC_007605.genome	92371	92491	3	71.94	0.594379	-1.76	-
window373	locus106	NC_007605.genome	92371	92491	-	3	120	71.94	-44.80	-23.94	-24.30	0.36	1.35	-1.76	0.53	0.12	0.594379
locus107	NC_007605.genome	95320	95480	2	75.00	0.995590	-1.72	"BRRF2"
window374	locus107	NC_007605.genome	95320	95440	+	2	120	70.00	-47.10	-35.74	-36.49	0.75	1.20	-1.48	0.76	0.98	0.894543
window375	locus107	NC_007605.genome	95320	95440	-	2	120	70.00	-40.44	-34.67	-36.42	1.75	1.19	-1.72	0.86	2.59	0.995590
window376	locus107	NC_007605.genome	95360	95480	+	2	120	75.00	-49.10	-35.50	-39.50	4.00	1.18	-1.59	0.72	0.42	0.728408
locus108	NC_007605.genome	96934	97053	2	70.83	0.998970	-3.03	-
window377	locus108	NC_007605.genome	96934	97053	-	2	120	70.83	-48.90	-31.90	-31.90	0.00	1.26	-3.03	0.65	3.31	0.998970
locus109	NC_007605.genome	98483	98683	3	80.56	0.805931	-2.41	"BKRF3"
window378	locus109	NC_007605.genome	98483	98603	+	3	120	80.56	-44.35	-26.09	-27.54	1.45	1.12	-2.41	0.59	0.63	0.805931
window379	locus109	NC_007605.genome	98563	98683	+	3	120	80.28	-38.40	-27.37	-27.16	-0.21	1.23	-1.54	0.71	0.11	0.587497
locus110	NC_007605.genome	99078	99192	2	78.33	0.899085	-1.81	"BKRF4"
window380	locus110	NC_007605.genome	99078	99192	+	2	120	78.33	-44.63	-36.95	-35.20	-1.75	1.14	-1.81	0.83	1.01	0.899085
window381	locus110	NC_007605.genome	99078	99192	-	2	120	78.33	-47.50	-35.85	-37.60	1.75	1.13	-1.51	0.75	0.10	0.584256
locus111	NC_007605.genome	99637	99797	3	77.22	0.892253	-1.97	"BBLF4"
window382	locus111	NC_007605.genome	99637	99757	-	3	120	74.72	-42.33	-27.07	-27.19	0.12	1.19	-1.41	0.64	0.09	0.577789
window383	locus111	NC_007605.genome	99677	99797	+	3	120	77.22	-43.71	-27.81	-25.17	-2.65	1.36	-1.66	0.64	0.35	0.700821
window384	locus111	NC_007605.genome	99677	99797	-	3	120	77.22	-40.70	-25.42	-25.10	-0.32	1.31	-1.97	0.62	0.97	0.892253
locus112	NC_007605.genome	100077	100237	3	74.17	0.859014	-1.88	"BBLF4"
window385	locus112	NC_007605.genome	100077	100197	-	3	120	71.11	-35.73	-18.38	-19.73	1.35	1.38	-1.88	0.51	0.27	0.661922
window386	locus112	NC_007605.genome	100117	100237	-	3	120	74.17	-36.53	-21.41	-20.77	-0.65	1.48	-1.84	0.59	0.82	0.859014
locus113	NC_007605.genome	100639	100759	3	75.00	0.704772	-1.81	"BBLF4"
window387	locus113	NC_007605.genome	100639	100759	+	3	120	75.00	-52.33	-30.02	-33.03	3.02	1.35	-1.81	0.57	0.36	0.704772
locus114	NC_007605.genome	101199	101319	3	79.17	0.987311	-2.28	"BBLF4"
window388	locus114	NC_007605.genome	101199	101319	+	3	120	79.17	-45.84	-31.82	-32.17	0.35	1.24	-2.18	0.69	1.49	0.958349
window389	locus114	NC_007605.genome	101199	101319	-	3	120	79.17	-40.43	-32.01	-31.13	-0.88	1.22	-2.28	0.79	2.07	0.987311
locus115	NC_007605.genome	101839	101999	3	69.17	0.999461	-2.33	"BBRF1"
window390	locus115	NC_007605.genome	101839	101959	+	3	120	69.17	-48.63	-29.76	-30.57	0.80	1.38	-1.35	0.61	0.45	0.741141
window391	locus115	NC_007605.genome	101879	101999	+	3	120	69.17	-42.33	-24.62	-27.63	3.01	1.19	-2.33	0.58	3.62	0.999461
window392	locus115	NC_007605.genome	101879	101999	-	3	120	69.17	-46.60	-31.54	-33.33	1.79	1.24	-1.26	0.68	0.92	0.882173
locus116	NC_007605.genome	103468	103588	3	81.67	0.647917	-1.90	"BBRF1"
window393	locus116	NC_007605.genome	103468	103588	+	3	120	81.67	-39.67	-25.88	-25.57	-0.31	1.26	-1.90	0.65	0.24	0.647917
locus117	NC_007605.genome	105088	105248	2	65.00	0.999921	-3.76	"BBLF2/BBLF3"
window394	locus117	NC_007605.genome	105088	105208	+	2	120	60.83	-44.95	-29.60	-29.10	-0.50	1.29	-1.99	0.66	2.11	0.988106
window395	locus117	NC_007605.genome	105088	105208	-	2	120	60.83	-53.05	-33.25	-37.25	4.00	1.18	-3.47	0.63	4.57	0.999921
window396	locus117	NC_007605.genome	105128	105248	+	2	120	65.00	-50.05	-32.20	-30.95	-1.25	1.34	-3.76	0.64	4.49	0.999908
window397	locus117	NC_007605.genome	105128	105248	-	2	120	65.00	-57.90	-39.00	-41.00	2.00	1.22	-3.02	0.67	4.45	0.999900
locus118	NC_007605.genome	105835	105955	2	85.00	0.512326	-1.52	"BBLF2/BBLF3"
window398	locus118	NC_007605.genome	105835	105955	+	2	120	85.00	-49.75	-38.55	-39.30	0.75	1.09	-1.52	0.77	-0.04	0.512326
locus119	NC_007605.genome	106325	106442	2	80.83	0.874900	-1.88	"BBLF2/BBLF3"
window399	locus119	NC_007605.genome	106325	106442	+	2	120	80.83	-52.45	-38.80	-38.30	-0.50	1.15	-1.76	0.74	0.44	0.735966
window400	locus119	NC_007605.genome	106325	106442	-	2	120	80.83	-50.13	-40.85	-42.10	1.25	1.11	-1.88	0.81	0.89	0.874900
locus120	NC_007605.genome	107859	107978	2	70.83	0.879185	-1.58	"BBRF3"
window401	locus120	NC_007605.genome	107859	107978	+	2	120	70.83	-49.90	-36.45	-39.20	2.75	1.09	-1.58	0.73	0.91	0.879185
locus121	NC_007605.genome	108056	108174	2	70.83	0.689828	-1.62	"BBRF3"
window402	locus121	NC_007605.genome	108056	108174	+	2	120	70.83	-37.47	-24.67	-25.67	1.00	1.15	-1.62	0.66	0.33	0.689828
locus122	NC_007605.genome	109020	109140	3	76.67	0.580642	-1.42	"BBLF1"
window403	locus122	NC_007605.genome	109020	109140	-	3	120	76.67	-43.07	-28.89	-31.90	3.01	1.14	-1.42	0.67	0.09	0.580642
locus123	NC_007605.genome	112206	112323	3	65.83	0.972673	-1.75	-
window404	locus123	NC_007605.genome	112206	112323	-	3	120	65.83	-38.08	-21.10	-23.00	1.90	1.17	-1.75	0.55	1.70	0.972673
locus124	NC_007605.genome	113244	113364	3	75.00	0.764324	-1.87	"BGLF2"
window405	locus124	NC_007605.genome	113244	113364	+	3	120	75.00	-39.43	-22.58	-23.93	1.35	1.28	-1.87	0.57	0.51	0.764324
locus125	NC_007605.genome	113730	113850	3	64.72	0.735382	-2.99	"BGLF2"
window406	locus125	NC_007605.genome	113730	113850	+	3	120	64.72	-44.30	-15.47	-15.50	0.03	1.50	-2.99	0.35	0.44	0.735382
locus126	NC_007605.genome	115043	115203	2	89.17	0.940982	-2.24	-
window407	locus126	NC_007605.genome	115043	115163	-	2	120	89.17	-40.91	-32.50	-33.50	1.00	1.09	-1.63	0.79	-0.01	0.527664
window408	locus126	NC_007605.genome	115083	115203	+	2	120	89.17	-43.55	-35.85	-37.10	1.25	1.11	-2.24	0.82	1.31	0.940982
locus127	NC_007605.genome	115408	115528	2	79.17	0.929387	-2.06	-
window409	locus127	NC_007605.genome	115408	115528	+	2	120	79.17	-53.00	-40.50	-43.75	3.25	1.11	-2.06	0.76	1.20	0.929387
locus128	NC_007605.genome	116606	116696	2	67.50	0.998931	-2.38	-
window410	locus128	NC_007605.genome	116606	116696	-	2	120	67.50	-46.60	-33.04	-36.29	3.25	1.09	-2.38	0.71	3.29	0.998931
locus129	NC_007605.genome	119411	119531	2	70.83	0.578174	-2.49	-
window411	locus129	NC_007605.genome	119411	119531	-	2	120	70.83	-44.52	-22.85	-24.85	2.00	1.17	-2.49	0.51	0.09	0.578174
locus130	NC_007605.genome	120278	120398	3	71.39	0.579614	-1.71	-
window412	locus130	NC_007605.genome	120278	120398	+	3	120	71.39	-42.50	-22.75	-25.20	2.45	1.16	-1.71	0.54	0.09	0.579614
locus131	NC_007605.genome	121114	121234	3	84.17	0.862868	-2.34	"BcLF1"
window413	locus131	NC_007605.genome	121114	121234	+	3	120	84.17	-49.23	-36.90	-37.36	0.46	1.21	-1.95	0.75	0.35	0.698777
window414	locus131	NC_007605.genome	121114	121234	-	3	120	84.17	-41.57	-30.91	-30.59	-0.32	1.17	-2.34	0.74	0.84	0.862868
locus132	NC_007605.genome	122554	122674	3	65.28	0.845764	-1.99	"BcLF1"
window415	locus132	NC_007605.genome	122554	122674	-	3	120	65.28	-44.30	-20.74	-23.87	3.13	1.30	-1.99	0.47	0.77	0.845764
locus133	NC_007605.genome	123194	123474	3	76.39	0.805558	-2.06	"BcLF1"
window416	locus133	NC_007605.genome	123194	123314	-	3	120	76.39	-41.60	-23.67	-24.13	0.47	1.30	-2.06	0.57	0.63	0.805558
window417	locus133	NC_007605.genome	123314	123434	-	3	120	76.11	-44.51	-27.01	-25.92	-1.09	1.38	-1.58	0.61	0.01	0.536217
window418	locus133	NC_007605.genome	123354	123474	+	3	120	74.72	-49.87	-31.74	-32.20	0.46	1.32	-1.40	0.64	0.01	0.538902
window419	locus133	NC_007605.genome	123354	123474	-	3	120	74.72	-49.51	-35.64	-34.65	-0.98	1.32	-1.28	0.72	0.32	0.686821
locus134	NC_007605.genome	124394	124514	3	72.50	0.852704	-1.63	"BcLF1"
window420	locus134	NC_007605.genome	124394	124514	-	3	120	72.50	-48.83	-29.62	-31.30	1.68	1.27	-1.63	0.61	0.79	0.852704
locus135	NC_007605.genome	125779	125843	3	68.75	0.999785	-2.49	"BcRF1"
window421	locus135	NC_007605.genome	125779	125843	+	3	64	68.75	-16.97	-9.73	-10.97	1.23	1.35	-2.49	0.57	4.07	0.999785
locus136	NC_007605.genome	126853	127013	3	77.78	0.965542	-2.07	"BcRF1"
window422	locus136	NC_007605.genome	126853	126973	+	3	120	77.50	-37.71	-28.23	-28.69	0.46	1.26	-1.71	0.75	1.10	0.914428
window423	locus136	NC_007605.genome	126893	127013	+	3	120	77.78	-36.87	-25.31	-25.43	0.12	1.23	-2.07	0.69	1.58	0.965542
window424	locus136	NC_007605.genome	126893	127013	-	3	120	77.78	-45.17	-31.58	-30.60	-0.98	1.38	-1.77	0.70	0.94	0.886090
locus137	NC_007605.genome	127446	127566	3	69.44	0.589949	-1.72	"BTRF1"
window425	locus137	NC_007605.genome	127446	127566	-	3	120	69.44	-47.93	-24.76	-25.67	0.90	1.27	-1.72	0.52	0.11	0.589949
locus138	NC_007605.genome	132246	132366	2	79.17	0.541953	-1.49	-
window426	locus138	NC_007605.genome	132246	132366	-	2	120	79.17	-56.20	-42.66	-42.91	0.25	1.12	-1.49	0.76	0.02	0.541953
locus139	NC_007605.genome	132514	132662	3	55.83	0.938247	-1.80	"BXRF1"
window427	locus139	NC_007605.genome	132514	132622	+	3	120	53.45	-37.60	-14.83	-14.73	-0.10	1.47	-1.80	0.39	0.58	0.787715
window428	locus139	NC_007605.genome	132542	132662	-	3	120	55.83	-44.67	-24.68	-22.27	-2.41	1.63	-1.31	0.55	1.29	0.938247
locus140	NC_007605.genome	132936	133090	3	63.87	0.991568	-2.05	"BXRF1"
window429	locus140	NC_007605.genome	132936	133050	+	3	120	63.87	-41.27	-17.43	-17.57	0.13	1.44	-2.03	0.42	0.07	0.566530
window430	locus140	NC_007605.genome	132973	133090	+	3	120	59.66	-40.50	-19.76	-19.00	-0.76	1.57	-2.05	0.49	2.28	0.991568
locus141	NC_007605.genome	134997	135112	2	52.17	0.866171	-1.45	"BVLF1"
window431	locus141	NC_007605.genome	134997	135112	-	2	115	52.17	-44.42	-26.40	-26.15	-0.25	1.34	-1.45	0.59	0.85	0.866171
locus142	NC_007605.genome	136522	136624	2	81.37	0.558263	-1.49	"BdRF1"
window432	locus142	NC_007605.genome	136522	136624	+	2	102	81.37	-25.85	-20.95	-21.95	1.00	1.00	-1.49	0.81	0.05	0.558263
locus143	NC_007605.genome	136736	136845	2	81.65	0.939345	-2.19	"BdRF1"
window433	locus143	NC_007605.genome	136736	136845	+	2	109	81.65	-29.75	-21.95	-21.20	-0.75	1.25	-2.19	0.74	1.28	0.939345
locus144	NC_007605.genome	137589	137709	2	74.17	0.618242	-1.34	"BILF2"
window434	locus144	NC_007605.genome	137589	137709	-	2	120	74.17	-36.55	-28.02	-29.27	1.25	1.19	-1.34	0.77	0.17	0.618242
locus145	NC_007605.genome	137814	137934	2	71.67	0.999215	-2.79	"BILF2"
window435	locus145	NC_007605.genome	137814	137934	-	2	120	71.67	-43.15	-30.80	-31.30	0.50	1.23	-2.79	0.71	3.44	0.999215
locus146	NC_007605.genome	138054	138174	2	77.50	0.963519	-1.98	"BILF2"
window436	locus146	NC_007605.genome	138054	138174	+	2	120	77.50	-41.55	-35.20	-35.70	0.50	1.04	-1.98	0.85	1.55	0.963519
window437	locus146	NC_007605.genome	138054	138174	-	2	120	77.50	-42.01	-33.10	-33.35	0.25	1.07	-1.46	0.79	0.17	0.618089
locus147	NC_007605.genome	138294	138413	2	74.17	0.607392	-1.53	"RPMS1"
window438	locus147	NC_007605.genome	138294	138413	+	2	120	74.17	-35.19	-24.14	-25.39	1.25	1.13	-1.53	0.69	0.15	0.607392
locus148	NC_007605.genome	138781	138895	2	71.67	0.564696	-1.55	"RPMS1"
window439	locus148	NC_007605.genome	138781	138895	-	2	120	71.67	-49.10	-32.06	-34.06	2.00	1.17	-1.55	0.65	0.06	0.564696
locus149	NC_007605.genome	138939	139040	2	53.33	0.809801	-2.01	"RPMS1"
window440	locus149	NC_007605.genome	138939	139040	+	2	120	53.33	-38.15	-19.96	-25.71	5.75	1.21	-2.01	0.52	0.64	0.809801
locus150	NC_007605.genome	139073	139460	2	75.00	0.999921	-3.66	"RPMS1"
window441	locus150	NC_007605.genome	139073	139193	+	2	120	60.00	-34.45	-19.24	-25.74	6.50	1.03	-2.02	0.56	0.38	0.711045
window442	locus150	NC_007605.genome	139193	139311	+	2	120	70.83	-51.90	-37.75	-38.50	0.75	1.20	-2.62	0.73	3.41	0.999160
window443	locus150	NC_007605.genome	139193	139311	-	2	120	70.83	-42.10	-33.50	-34.00	0.50	1.12	-1.84	0.80	2.14	0.988845
window444	locus150	NC_007605.genome	139311	139420	+	2	120	70.83	-47.35	-41.34	-41.34	-0.00	1.06	-3.58	0.87	4.56	0.999921
window445	locus150	NC_007605.genome	139311	139420	-	2	120	70.83	-38.35	-35.24	-34.49	-0.75	1.09	-1.66	0.92	3.03	0.998200
window446	locus150	NC_007605.genome	139340	139460	+	2	120	75.00	-49.03	-39.85	-38.35	-1.50	1.17	-3.66	0.81	3.80	0.999626
window447	locus150	NC_007605.genome	139340	139460	-	2	120	75.00	-42.80	-33.90	-34.90	1.00	1.09	-1.28	0.79	0.11	0.587763
locus151	NC_007605.genome	139498	139605	2	67.50	0.853634	-1.82	"RPMS1"
window448	locus151	NC_007605.genome	139498	139605	-	2	120	67.50	-38.30	-24.45	-29.20	4.75	1.08	-1.82	0.64	0.80	0.853634
locus152	NC_007605.genome	139645	139880	2	75.00	0.999918	-4.96	"RPMS1"
window449	locus152	NC_007605.genome	139645	139761	+	2	120	75.00	-45.90	-38.45	-39.95	1.50	1.15	-2.70	0.84	3.16	0.998611
window450	locus152	NC_007605.genome	139645	139761	-	2	120	75.00	-42.25	-36.00	-38.00	2.00	1.10	-1.42	0.85	0.92	0.881952
window451	locus152	NC_007605.genome	139761	139880	+	2	120	70.83	-41.75	-34.50	-37.50	3.00	1.12	-3.81	0.83	4.55	0.999918
window452	locus152	NC_007605.genome	139761	139880	-	2	120	70.83	-46.70	-38.90	-40.65	1.75	1.13	-4.96	0.83	3.25	0.998848
locus153	NC_007605.genome	139885	139993	2	65.00	0.999150	-4.62	"RPMS1"
window453	locus153	NC_007605.genome	139885	139993	+	2	120	65.00	-54.45	-29.32	-33.07	3.75	1.12	-4.62	0.54	2.12	0.988373
window454	locus153	NC_007605.genome	139885	139993	-	2	120	65.00	-53.15	-31.10	-34.85	3.75	1.06	-3.57	0.59	3.40	0.999150
locus154	NC_007605.genome	140004	140216	2	59.17	0.999993	-4.11	"RPMS1"
window455	locus154	NC_007605.genome	140004	140101	+	2	120	56.67	-39.15	-25.49	-28.99	3.50	1.17	-4.11	0.65	5.09	0.999973
window456	locus154	NC_007605.genome	140004	140101	-	2	120	56.67	-31.00	-18.80	-26.55	7.75	1.09	-2.95	0.61	3.89	0.999690
window457	locus154	NC_007605.genome	140024	140141	+	2	120	59.17	-41.20	-29.29	-33.54	4.25	1.18	-3.94	0.71	5.77	0.999993
window458	locus154	NC_007605.genome	140024	140141	-	2	120	59.17	-38.25	-22.75	-31.50	8.75	1.10	-3.25	0.59	3.88	0.999681
window459	locus154	NC_007605.genome	140101	140216	+	2	120	56.67	-34.65	-18.25	-19.25	1.00	1.25	-2.17	0.53	0.51	0.762640
locus155	NC_007605.genome	140231	140381	2	57.50	0.969070	-3.39	"RPMS1"
window460	locus155	NC_007605.genome	140231	140345	+	2	120	57.50	-33.78	-25.43	-24.43	-1.00	1.25	-1.38	0.75	1.64	0.969070
window461	locus155	NC_007605.genome	140270	140381	+	2	120	55.83	-41.12	-19.73	-19.73	0.00	1.32	-3.39	0.48	1.60	0.966651
locus156	NC_007605.genome	143381	143476	3	62.69	0.968305	-2.25	"LF3"
window462	locus156	NC_007605.genome	143381	143476	-	3	120	62.69	-39.50	-17.78	-16.77	-1.02	1.39	-2.25	0.45	1.62	0.968305
locus157	NC_007605.genome	143574	144163	3	95.83	0.999997	-4.11	"LF3"
window463	locus157	NC_007605.genome	143574	143667	-	2	94	89.36	-30.23	-23.24	-23.24	0.00	1.12	-3.01	0.77	2.51	0.994747
window464	locus157	NC_007605.genome	143613	143705	+	2	92	88.04	-41.20	-34.55	-35.30	0.75	1.03	-1.71	0.84	0.37	0.710098
window465	locus157	NC_007605.genome	143613	143705	-	2	92	88.04	-38.02	-30.69	-30.94	0.25	1.04	-2.80	0.81	2.44	0.993941
window466	locus157	NC_007605.genome	143649	143745	+	2	96	89.58	-40.70	-36.40	-37.15	0.75	1.03	-2.80	0.89	2.76	0.996869
window467	locus157	NC_007605.genome	143649	143745	-	2	96	89.58	-32.95	-29.10	-29.60	0.50	1.00	-2.43	0.88	2.01	0.985567
window468	locus157	NC_007605.genome	143667	143785	+	2	118	89.83	-48.45	-40.75	-41.25	0.50	1.00	-2.53	0.84	1.91	0.982244
window469	locus157	NC_007605.genome	143667	143785	-	2	118	89.83	-42.10	-35.30	-36.55	1.25	1.03	-2.52	0.84	1.89	0.981527
window470	locus157	NC_007605.genome	143705	143823	+	2	118	94.92	-48.11	-45.70	-46.45	0.75	1.03	-3.39	0.95	3.13	0.998526
window471	locus157	NC_007605.genome	143705	143823	-	2	118	94.92	-38.20	-33.05	-34.55	1.50	1.00	-3.07	0.87	2.01	0.985555
window472	locus157	NC_007605.genome	143745	143863	+	2	118	90.68	-48.90	-46.30	-46.05	-0.25	1.12	-2.81	0.95	3.13	0.998528
window473	locus157	NC_007605.genome	143745	143863	-	2	118	90.68	-43.80	-36.90	-37.90	1.00	1.05	-1.68	0.84	0.07	0.567396
window474	locus157	NC_007605.genome	143785	143903	+	2	118	88.98	-40.95	-37.55	-36.30	-1.25	1.16	-2.60	0.92	2.65	0.996096
window475	locus157	NC_007605.genome	143785	143903	-	2	118	88.98	-43.70	-40.70	-40.95	0.25	1.08	-2.69	0.93	2.95	0.997855
window476	locus157	NC_007605.genome	143823	143943	+	3	120	59.61	-38.43	-17.61	-14.97	-2.64	1.50	-2.14	0.46	1.91	0.982427
window477	locus157	NC_007605.genome	143823	143943	-	3	120	59.61	-43.78	-22.37	-20.17	-2.21	1.37	-3.05	0.51	5.14	0.999976
window478	locus157	NC_007605.genome	143863	143968	+	3	120	59.66	-37.37	-19.65	-17.00	-2.65	1.45	-3.67	0.53	5.93	0.999995
window479	locus157	NC_007605.genome	143863	143968	-	3	120	59.66	-36.00	-18.22	-17.57	-0.65	1.32	-4.11	0.51	5.53	0.999989
window480	locus157	NC_007605.genome	143903	144008	+	3	120	64.77	-36.10	-18.84	-17.63	-1.21	1.27	-3.18	0.52	5.31	0.999983
